asset_Type,data_source,code,agg_algo,settle_type,real_time_take_over,price_type,data_type,curve_name,curve_id,period,ohlc_begin,ohlc_end,open_px,high_px,low_px,close_px,open_yield,high_yield,low_yield,close_yield,ctd_Bond,volume,trade_times,total_volume,open_time,close_time,high_time,low_time
BOND,XBOND,"""190210""",,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-17 10:11:00	","	2024-07-17 10:12:00	",107.129700000000,107.129700000000,107.129700000000,107.129700000000,2.100000000000,2.100000000000,2.100000000000,2.100000000000,,0.0000,,,,,,
BOND,XBOND,"""190210""",,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:11:00	","	2024-07-17 10:12:00	",106.558700000000,106.558700000000,106.558700000000,106.558700000000,2.220000000000,2.220000000000,2.220000000000,2.220000000000,,0.0000,,,,,,
BOND,XBOND,"""190210""",,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:11:00	","	2024-07-17 10:12:00	",107.129700000000,107.129700000000,107.129700000000,107.129700000000,2.100000000000,2.100000000000,2.100000000000,2.100000000000,,0.0000,,,,,,
BOND,XBOND,"""220210""",,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:12:00	","	2024-07-17 10:13:00	",103.882500000000,103.882500000000,103.882500000000,103.882500000000,2.430600000000,2.430600000000,2.430600000000,2.430600000000,,0.0000,,,,,,
BOND,XBOND,"""220210""",,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:12:00	","	2024-07-17 10:13:00	",103.941300000000,103.941300000000,103.941300000000,103.941300000000,2.422500000000,2.422500000000,2.422500000000,2.422500000000,,0.0000,,,,,,
BOND,XBOND,"""220210""",,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-17 10:12:00	","	2024-07-17 10:13:00	",104.000000000000,104.000000000000,104.000000000000,104.000000000000,2.414300000000,2.414300000000,2.414300000000,2.414300000000,,0.0000,,,,,,
BOND,XBOND,"""220210""",,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:13:00	","	2024-07-17 10:14:00	",103.882500000000,103.882500000000,103.882500000000,103.882500000000,2.430600000000,2.430600000000,2.430600000000,2.430600000000,,0.0000,,,,,,
BOND,XBOND,"""210210""",,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:13:00	","	2024-07-17 10:14:00	",106.000000000000,106.000000000000,103.000000000000,103.000000000000,2.452000000000,2.922000000000,2.452000000000,2.922000000000,,0.0000,,,,,,
BOND,XBOND,"""210210""",,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:13:00	","	2024-07-17 10:14:00	",106.000000000000,106.000000000000,103.000000000000,103.000000000000,2.452000000000,2.922000000000,2.452000000000,2.922000000000,,0.0000,,,,,,
BOND,XBOND,"""190210""",,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-17 10:13:00	","	2024-07-17 10:14:00	",107.129700000000,107.129700000000,107.129700000000,107.129700000000,2.100000000000,2.100000000000,2.100000000000,2.100000000000,,0.0000,,,,,,
BOND,XBOND,"""220210""",,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:13:00	","	2024-07-17 10:14:00	",103.941300000000,103.941300000000,103.941300000000,103.941300000000,2.422500000000,2.422500000000,2.422500000000,2.422500000000,,0.0000,,,,,,
BOND,XBOND,"""210210""",,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-17 10:13:00	","	2024-07-17 10:14:00	",,,,,,,,,,0.0000,,,,,,
BOND,XBOND,"""190210""",,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:13:00	","	2024-07-17 10:14:00	",107.493800000000,107.493800000000,107.493800000000,107.493800000000,2.023800000000,2.023800000000,2.023800000000,2.023800000000,,0.0000,,,,,,
BOND,XBOND,"""190210""",,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:13:00	","	2024-07-17 10:14:00	",107.493800000000,107.493800000000,107.493800000000,107.493800000000,2.023800000000,2.023800000000,2.023800000000,2.023800000000,,0.0000,,,,,,
